,username,fullname,user_id,tweet_id,timestamp,replies,retweets,likes,text,html,hashtag,year
783,mdallavecchia,Prof. Dalla Vecchia,17393008,1064956953871433729,2018-11-20 19:01:38,0,0,0,"via @evankirstel: Trial the ultimate IoT platform, free for 30 days! http://snip.ly/1znavl  #SoftwareAG #SoftwareAGInfluencer #IoT #IIoT #Cumulocity @softwareag @cumulocitypic.twitter.com/FFNZ5HwQjM","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""35203319"" dir=""ltr"" href=""/evankirstel""><s>@</s><b>evankirstel</b></a>: Trial the ultimate IoT platform, free for 30 days! <a class=""twitter-timeline-link"" data-expanded-url=""http://snip.ly/1znavl"" dir=""ltr"" href=""https://t.co/ITlVAISuCy"" rel=""nofollow noopener"" target=""_blank"" title=""http://snip.ly/1znavl""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">snip.ly/1znavl</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAG?src=hash""><s>#</s><b>SoftwareAG</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAGInfluencer?src=hash""><s>#</s><b>SoftwareAGInfluencer</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>softwareag</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""481245118"" dir=""ltr"" href=""/Cumulocity""><s>@</s><b>cumulocity</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/FFNZ5HwQjM"">pic.twitter.com/FFNZ5HwQjM</a></p>",cumulocity,2018
784,evankirstel,Evan Kirstel at #Globalsummit19,35203319,1064956576304414722,2018-11-20 19:00:08,1,12,6,"Trial the ultimate IoT platform, free for 30 days! http://snip.ly/1znavl  #SoftwareAG #SoftwareAGInfluencer #IoT #IIoT #Cumulocity @softwareag @cumulocitypic.twitter.com/kgAS2LS0xx","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Trial the ultimate IoT platform, free for 30 days! <a class=""twitter-timeline-link"" data-expanded-url=""http://snip.ly/1znavl"" dir=""ltr"" href=""https://t.co/BLNsuQQ0vl"" rel=""nofollow noopener"" target=""_blank"" title=""http://snip.ly/1znavl""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">snip.ly/1znavl</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAG?src=hash""><s>#</s><b>SoftwareAG</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAGInfluencer?src=hash""><s>#</s><b>SoftwareAGInfluencer</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>softwareag</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""481245118"" dir=""ltr"" href=""/Cumulocity""><s>@</s><b>cumulocity</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/kgAS2LS0xx"">pic.twitter.com/kgAS2LS0xx</a></p>",cumulocity,2018
785,sacmallya,Sachin Mallya,225732588,1064931780048736257,2018-11-20 17:21:36,0,0,0,"Integrating Trendminer's self-service #DataViz & #BI capabilities into Apama streaming & Zementis predictive makes #Cumulocity a very responsive, seamless , and 360° platform for #AI & #IoT solutions.
#IIoT #CloudComputing #EdgeComputing #PredictiveAnalytics #HMI #Industry40 #RThttps://twitter.com/evankirstel/status/1064927132357455872 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Integrating Trendminer's self-service <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DataViz?src=hash""><s>#</s><b>DataViz</b></a> &amp; <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BI?src=hash""><s>#</s><b>BI</b></a> capabilities into Apama streaming &amp; Zementis predictive makes <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> a very responsive, seamless , and 360° platform for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AI?src=hash""><s>#</s><b>AI</b></a> &amp; <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> solutions.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CloudComputing?src=hash""><s>#</s><b>CloudComputing</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EdgeComputing?src=hash""><s>#</s><b>EdgeComputing</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PredictiveAnalytics?src=hash""><s>#</s><b>PredictiveAnalytics</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HMI?src=hash""><s>#</s><b>HMI</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Industry40?src=hash""><s>#</s><b>Industry40</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/RT?src=hash""><s>#</s><b>RT</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/evankirstel/status/1064927132357455872"" dir=""ltr"" href=""https://t.co/9QZt2rHXDV"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/evankirstel/status/1064927132357455872""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/evankirstel/st</span><span class=""invisible"">atus/1064927132357455872</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",cumulocity,2018
786,engineer_gone,Abhishek Bisht,892353851486945280,1063762038537809920,2018-11-17 11:53:28,0,0,0,"RT @Kelltontech: #Cumulocity #IoT has emerged as a revolution, transformation tool, and need of the hour. Read the blog to learn more about its three-phase approach - http://bit.ly/KT-Cumulocity-IOT-3PhaseApproach …
#DigitalTransformation #SoftwareAG #CumulocityIoT #Interneto…pic.twitter.com/rPH3owps5H","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""962246988"" dir=""ltr"" href=""/Kelltontech""><s>@</s><b>Kelltontech</b></a>: <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> has emerged as a revolution, transformation tool, and need of the hour. Read the blog to learn more about its three-phase approach - <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/KT-Cumulocity-IOT-3PhaseApproach"" dir=""ltr"" href=""https://t.co/syFvTphfXl"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/KT-Cumulocity-IOT-3PhaseApproach""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/KT-Cumulocity-</span><span class=""invisible"">IOT-3PhaseApproach</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DigitalTransformation?src=hash""><s>#</s><b>DigitalTransformation</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAG?src=hash""><s>#</s><b>SoftwareAG</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CumulocityIoT?src=hash""><s>#</s><b>CumulocityIoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Interneto?src=hash""><s>#</s><b>Interneto</b></a>…<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/rPH3owps5H"">pic.twitter.com/rPH3owps5H</a></p>",cumulocity,2018
787,Kelltontech,Kellton Tech,962246988,1063758679370010624,2018-11-17 11:40:07,0,0,2,"#Cumulocity #IoT has emerged as a revolution, transformation tool, and need of the hour. Read the blog to learn more about its three-phase approach - http://bit.ly/KT-Cumulocity-IOT-3PhaseApproach …
#DigitalTransformation #SoftwareAG #CumulocityIoT #InternetofThings #IoTDeviceManagement #KelltonBlogspic.twitter.com/VIhO1UR0Mk","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> has emerged as a revolution, transformation tool, and need of the hour. Read the blog to learn more about its three-phase approach - <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/KT-Cumulocity-IOT-3PhaseApproach"" dir=""ltr"" href=""https://t.co/QvgwUt0RtJ"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/KT-Cumulocity-IOT-3PhaseApproach""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/KT-Cumulocity-</span><span class=""invisible"">IOT-3PhaseApproach</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DigitalTransformation?src=hash""><s>#</s><b>DigitalTransformation</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAG?src=hash""><s>#</s><b>SoftwareAG</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CumulocityIoT?src=hash""><s>#</s><b>CumulocityIoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/InternetofThings?src=hash""><s>#</s><b>InternetofThings</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoTDeviceManagement?src=hash""><s>#</s><b>IoTDeviceManagement</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KelltonBlogs?src=hash""><s>#</s><b>KelltonBlogs</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/VIhO1UR0Mk"">pic.twitter.com/VIhO1UR0Mk</a></p>",cumulocity,2018
788,mdallavecchia,Prof. Dalla Vecchia,17393008,1063612990338097152,2018-11-17 02:01:12,0,0,0,"via @evankirstel: Looking for a seamless, flexible and scalable IoT platform? Who isn’t? Take Cumulocity for a FREE test drive http://snip.ly/ubgofa  #SoftwareAG #SoftwareAGInfluencer #IoT #IIoT #Cumulocity @softwareag @cumulocitypic.twitter.com/8TMBrVZ1st","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""35203319"" dir=""ltr"" href=""/evankirstel""><s>@</s><b>evankirstel</b></a>: Looking for a seamless, flexible and scalable IoT platform? Who isn’t? Take Cumulocity for a FREE test drive <a class=""twitter-timeline-link"" data-expanded-url=""http://snip.ly/ubgofa"" dir=""ltr"" href=""https://t.co/oqFj1nbzuG"" rel=""nofollow noopener"" target=""_blank"" title=""http://snip.ly/ubgofa""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">snip.ly/ubgofa</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAG?src=hash""><s>#</s><b>SoftwareAG</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAGInfluencer?src=hash""><s>#</s><b>SoftwareAGInfluencer</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>softwareag</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""481245118"" dir=""ltr"" href=""/Cumulocity""><s>@</s><b>cumulocity</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/8TMBrVZ1st"">pic.twitter.com/8TMBrVZ1st</a></p>",cumulocity,2018
789,evankirstel,Evan Kirstel at #Globalsummit19,35203319,1063612772586610688,2018-11-17 02:00:20,0,4,1,"Looking for a seamless, flexible and scalable IoT platform? Who isn’t? Take Cumulocity for a FREE test drive http://snip.ly/ubgofa  #SoftwareAG #SoftwareAGInfluencer #IoT #IIoT #Cumulocity @softwareag @cumulocitypic.twitter.com/uDlRdybxNI","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Looking for a seamless, flexible and scalable IoT platform? Who isn’t? Take Cumulocity for a FREE test drive <a class=""twitter-timeline-link"" data-expanded-url=""http://snip.ly/ubgofa"" dir=""ltr"" href=""https://t.co/YJfz8c2L5f"" rel=""nofollow noopener"" target=""_blank"" title=""http://snip.ly/ubgofa""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">snip.ly/ubgofa</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAG?src=hash""><s>#</s><b>SoftwareAG</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAGInfluencer?src=hash""><s>#</s><b>SoftwareAGInfluencer</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>softwareag</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""481245118"" dir=""ltr"" href=""/Cumulocity""><s>@</s><b>cumulocity</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/uDlRdybxNI"">pic.twitter.com/uDlRdybxNI</a></p>",cumulocity,2018
790,mdallavecchia,Prof. Dalla Vecchia,17393008,1063567591438991360,2018-11-16 23:00:48,0,0,0,via @evankirstel: Voted among the best IIoT platforms in the world! Try Cumulocity IoT free for 30 days http://snip.ly/1w8y0t  #SoftwareAG #SoftwareAGInfluencer #IoT #IIoT #Cumulocity @softwareag @cumulocitypic.twitter.com/Gp034X8S70,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""35203319"" dir=""ltr"" href=""/evankirstel""><s>@</s><b>evankirstel</b></a>: Voted among the best IIoT platforms in the world! Try Cumulocity IoT free for 30 days <a class=""twitter-timeline-link"" data-expanded-url=""http://snip.ly/1w8y0t"" dir=""ltr"" href=""https://t.co/EETdEUcR8M"" rel=""nofollow noopener"" target=""_blank"" title=""http://snip.ly/1w8y0t""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">snip.ly/1w8y0t</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAG?src=hash""><s>#</s><b>SoftwareAG</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAGInfluencer?src=hash""><s>#</s><b>SoftwareAGInfluencer</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>softwareag</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""481245118"" dir=""ltr"" href=""/Cumulocity""><s>@</s><b>cumulocity</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Gp034X8S70"">pic.twitter.com/Gp034X8S70</a></p>",cumulocity,2018
791,evankirstel,Evan Kirstel at #Globalsummit19,35203319,1063567532810997760,2018-11-16 23:00:34,0,4,3,Voted among the best IIoT platforms in the world! Try Cumulocity IoT free for 30 days http://snip.ly/1w8y0t  #SoftwareAG #SoftwareAGInfluencer #IoT #IIoT #Cumulocity @softwareag @cumulocitypic.twitter.com/PELqYhEM8N,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Voted among the best IIoT platforms in the world! Try Cumulocity IoT free for 30 days <a class=""twitter-timeline-link"" data-expanded-url=""http://snip.ly/1w8y0t"" dir=""ltr"" href=""https://t.co/HBhCWkeyFY"" rel=""nofollow noopener"" target=""_blank"" title=""http://snip.ly/1w8y0t""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">snip.ly/1w8y0t</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAG?src=hash""><s>#</s><b>SoftwareAG</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAGInfluencer?src=hash""><s>#</s><b>SoftwareAGInfluencer</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>softwareag</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""481245118"" dir=""ltr"" href=""/Cumulocity""><s>@</s><b>cumulocity</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/PELqYhEM8N"">pic.twitter.com/PELqYhEM8N</a></p>",cumulocity,2018
792,wil_bielert,"Wilhelm Bielert, PhD",48707597,1063407649893552128,2018-11-16 12:25:15,0,0,1,"RT @evankirstel: Build fast, tear down or refine your IoT solution in minutes! Give your IoT solution wings – Test Cumulocity FREE for 30 days http://snip.ly/0p31ir  #SoftwareAG #SoftwareAGInfluencer #IoT #IIoT #Cumulocity @softwareag @cumulocitypic.twitter.com/E126VM6HsG","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""35203319"" dir=""ltr"" href=""/evankirstel""><s>@</s><b>evankirstel</b></a>: Build fast, tear down or refine your IoT solution in minutes! Give your IoT solution wings – Test Cumulocity FREE for 30 days <a class=""twitter-timeline-link"" data-expanded-url=""http://snip.ly/0p31ir"" dir=""ltr"" href=""https://t.co/EkBfatOR3t"" rel=""nofollow noopener"" target=""_blank"" title=""http://snip.ly/0p31ir""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">snip.ly/0p31ir</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAG?src=hash""><s>#</s><b>SoftwareAG</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SoftwareAGInfluencer?src=hash""><s>#</s><b>SoftwareAGInfluencer</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IoT?src=hash""><s>#</s><b>IoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIoT?src=hash""><s>#</s><b>IIoT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cumulocity?src=hash""><s>#</s><b><strong>Cumulocity</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20679454"" dir=""ltr"" href=""/SoftwareAG""><s>@</s><b>softwareag</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""481245118"" dir=""ltr"" href=""/Cumulocity""><s>@</s><b>cumulocity</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/E126VM6HsG"">pic.twitter.com/E126VM6HsG</a></p>",cumulocity,2018
